Date,14/03/16,13/06/16,19/09/16,19/12/16,13/03/17,19/06/17,18/09/17,18/12/17,19/03/18,18/06/18,17/09/18,17/12/18,18/03/19,17/06/19,16/09/19,16/12/19
06/06/2014,99.2600,99.1600,99.0400,98.9050,98.7800,98.6450,98.5050,98.3575,98.2200,98.0850,97.9650,97.8350,97.7400,97.6450,97.5550,97.4725
05/06/2014,99.3250,99.2350,99.1250,99.0000,98.8850,98.7600,98.6300,98.4925,98.3650,98.2350,98.1150,97.9900,97.8950,97.8000,97.7150,97.6325
04/06/2014,99.3300,99.2400,99.1350,99.0100,98.9000,98.7750,98.6450,98.5125,98.3850,98.2600,98.1450,98.0200,97.9250,97.8300,97.7450,97.6625
03/06/2014,99.3200,99.2300,99.1250,99.0050,98.8950,98.7750,98.6500,98.5225,98.4000,98.2750,98.1600,98.0350,97.9400,97.8450,97.7600,97.6775
02/06/2014,99.3050,99.2100,99.1000,98.9800,98.8700,98.7450,98.6150,98.4825,98.3600,98.2350,98.1150,97.9900,97.8950,97.8000,97.7150,97.6275
30/05/2014,99.2900,99.1900,99.0750,98.9500,98.8350,98.7100,98.5800,98.4425,98.3150,98.1900,98.0700,97.9450,97.8500,97.7550,97.6650,97.5825
29/05/2014,99.2650,99.1600,99.0400,98.9050,98.7850,98.6550,98.5200,98.3825,98.2500,98.1200,98.0000,97.8700,97.7750,97.6800,97.5900,97.5025
28/05/2014,99.2700,99.1750,99.0550,98.9250,98.8100,98.6850,98.5550,98.4175,98.2850,98.1550,98.0350,97.9100,97.8200,97.7250,97.6350,97.5525
27/05/2014,99.2300,99.1300,99.0150,98.8900,98.7750,98.6500,98.5200,98.3825,98.2500,98.1200,98.0050,97.8800,97.7900,97.6950,97.6050,97.5175
23/05/2014,99.2500,99.1550,99.0500,98.9250,98.8150,98.6900,98.5600,98.4275,98.3000,98.1750,98.0600,97.9400,97.8500,97.7550,97.6650,97.5825
22/05/2014,99.2100,99.1150,99.0050,98.8800,98.7700,98.6450,98.5150,98.3825,98.2550,98.1300,98.0100,97.8950,97.8050,97.7150,97.6300,97.5525
21/05/2014,99.2400,99.1450,99.0350,98.9100,98.8000,98.6750,98.5450,98.4125,98.2850,98.1600,98.0450,97.9200,97.8300,97.7350,97.6500,97.5725
20/05/2014,99.2250,99.1350,99.0250,98.9000,98.7850,98.6600,98.5300,98.3925,98.2650,98.1400,98.0200,97.8950,97.8000,97.7050,97.6200,97.5375
19/05/2014,99.2200,99.1300,99.0250,98.9000,98.7850,98.6600,98.5300,98.3975,98.2700,98.1400,98.0200,97.8950,97.8050,97.7100,97.6250,97.5425
16/05/2014,99.2150,99.1200,99.0100,98.8800,98.7650,98.6350,98.5000,98.3625,98.2350,98.1050,97.9850,97.8600,97.7700,97.6800,97.5950,97.5125
15/05/2014,99.1900,99.0900,98.9700,98.8350,98.7150,98.5800,98.4450,98.3075,98.1750,98.0450,97.9300,97.8050,97.7150,97.6200,97.5350,97.4525
14/05/2014,99.1550,99.0500,98.9300,98.7900,98.6650,98.5250,98.3850,98.2425,98.1100,97.9800,97.8600,97.7350,97.6400,97.5450,97.4600,97.3775
13/05/2014,99.1400,99.0350,98.9100,98.7700,98.6450,98.5050,98.3650,98.2225,98.0900,97.9600,97.8400,97.7150,97.6200,97.5250,97.4400,97.3575
12/05/2014,99.1500,99.0450,98.9250,98.7900,98.6700,98.5350,98.4000,98.2625,98.1350,98.0100,97.8950,97.7700,97.6800,97.5850,97.5000,97.4225
09/05/2014,99.1050,98.9950,98.8700,98.7250,98.5950,98.4550,98.3150,98.1725,98.0400,97.9150,97.8000,97.6800,97.5950,97.5050,97.4250,97.3475
08/05/2014,99.1250,99.0200,98.9000,98.7650,98.6450,98.5100,98.3750,98.2375,98.1100,97.9900,97.8800,97.7650,97.6800,97.5950,97.5150,97.4425
07/05/2014,99.0700,98.9600,98.8350,98.6950,98.5700,98.4400,98.3050,98.1675,98.0400,97.9200,97.8100,97.6950,97.6150,97.5300,97.4500,97.3775
06/05/2014,99.0700,98.9550,98.8250,98.6850,98.5650,98.4350,98.3000,98.1675,98.0450,97.9250,97.8150,97.7000,97.6200,97.5350,97.4550,97.3825
05/05/2014,99.0650,98.9500,98.8250,98.6850,98.5650,98.4350,98.3050,98.1725,98.0500,97.9300,97.8200,97.7050,97.6250,97.5400,97.4650,97.3925
02/05/2014,99.0250,98.9050,98.7700,98.6250,98.4950,98.3600,98.2250,98.0875,97.9600,97.8350,97.7250,97.6100,97.5300,97.4500,97.3750,97.3025
01/05/2014,99.0500,98.9350,98.8050,98.6650,98.5400,98.4050,98.2700,98.1325,98.0050,97.8850,97.7750,97.6600,97.5800,97.5000,97.4300,97.3625
30/04/2014,99.0600,98.9400,98.8050,98.6600,98.5300,98.3900,98.2450,98.1025,97.9700,97.8450,97.7350,97.6150,97.5350,97.4500,97.3750,97.3025
29/04/2014,99.0950,98.9750,98.8400,98.6900,98.5600,98.4200,98.2800,98.1375,98.0100,97.8850,97.7700,97.6500,97.5700,97.4850,97.4100,97.3375
28/04/2014,99.1050,98.9850,98.8500,98.7050,98.5750,98.4350,98.2950,98.1525,98.0250,97.9000,97.7900,97.6750,97.5950,97.5100,97.4350,97.3625
25/04/2014,99.0950,98.9800,98.8550,98.7150,98.5950,98.4600,98.3250,98.1875,98.0650,97.9450,97.8350,97.7200,97.6400,97.5500,97.4700,97.3925
24/04/2014,99.0350,98.9200,98.7950,98.6600,98.5400,98.4050,98.2700,98.1375,98.0200,97.9050,97.7950,97.6800,97.6000,97.5150,97.4350,97.3575
23/04/2014,99.0400,98.9250,98.8000,98.6600,98.5400,98.4050,98.2700,98.1375,98.0150,97.9000,97.7900,97.6750,97.5950,97.5100,97.4300,97.3525
22/04/2014,98.9900,98.8650,98.7350,98.5900,98.4650,98.3300,98.1950,98.0575,97.9350,97.8200,97.7100,97.5950,97.5100,97.4200,97.3400,97.2625
21/04/2014,99.0350,98.9150,98.7850,98.6450,98.5200,98.3850,98.2500,98.1175,97.9950,97.8800,97.7700,97.6500,97.5650,97.4750,97.3900,97.3125
17/04/2014,99.0150,98.8900,98.7550,98.6050,98.4800,98.3400,98.2050,98.0675,97.9450,97.8250,97.7150,97.5950,97.5100,97.4200,97.3400,97.2625
16/04/2014,99.0050,98.8750,98.7400,98.5900,98.4600,98.3200,98.1850,98.0475,97.9250,97.8050,97.6950,97.5750,97.4900,97.4000,97.3200,97.2425
15/04/2014,98.9800,98.8550,98.7200,98.5700,98.4400,98.3050,98.1700,98.0325,97.9150,97.8000,97.6950,97.5800,97.5000,97.4150,97.3400,97.2675
14/04/2014,99.0350,98.9150,98.7850,98.6450,98.5250,98.3900,98.2600,98.1275,98.0100,97.9000,97.8000,97.6900,97.6150,97.5350,97.4650,97.3975
11/04/2014,99.0100,98.8950,98.7700,98.6350,98.5150,98.3850,98.2550,98.1225,98.0100,97.9050,97.8050,97.7000,97.6250,97.5500,97.4800,97.4175
10/04/2014,99.0600,98.9550,98.8350,98.7050,98.5900,98.4600,98.3300,98.1975,98.0850,97.9750,97.8750,97.7650,97.6900,97.6050,97.5300,97.4675
09/04/2014,99.0000,98.8850,98.7600,98.6200,98.4950,98.3600,98.2250,98.0875,97.9650,97.8500,97.7450,97.6300,97.5500,97.4700,97.3950,97.3275
08/04/2014,98.9650,98.8400,98.7100,98.5650,98.4400,98.3050,98.1700,98.0325,97.9100,97.7950,97.6900,97.5750,97.4950,97.4100,97.3350,97.2675
07/04/2014,98.8900,98.7550,98.6150,98.4650,98.3350,98.2000,98.0650,97.9325,97.8100,97.6950,97.5850,97.4700,97.3850,97.3000,97.2250,97.1575
04/04/2014,98.8850,98.7500,98.6100,98.4600,98.3300,98.1900,98.0550,97.9175,97.7950,97.6750,97.5600,97.4400,97.3550,97.2700,97.1950,97.1275
03/04/2014,98.8750,98.7350,98.5900,98.4350,98.3000,98.1550,98.0150,97.8775,97.7550,97.6350,97.5200,97.4000,97.3150,97.2300,97.1550,97.0875
02/04/2014,98.9000,98.7700,98.6300,98.4800,98.3500,98.2100,98.0700,97.9325,97.8150,97.7000,97.5900,97.4750,97.3900,97.3050,97.2300,97.1625
01/04/2014,98.8700,98.7350,98.5950,98.4450,98.3100,98.1650,98.0250,97.8875,97.7650,97.6450,97.5350,97.4150,97.3300,97.2400,97.1600,97.0925
31/03/2014,98.8900,98.7600,98.6250,98.4850,98.3600,98.2200,98.0850,97.9475,97.8300,97.7150,97.6100,97.4950,97.4150,97.3350,97.2650,97.1975
28/03/2014,98.8900,98.7650,98.6400,98.5050,98.3800,98.2450,98.1100,97.9775,97.8600,97.7450,97.6400,97.5250,97.4450,97.3650,97.2950,97.2325
27/03/2014,98.8950,98.7700,98.6400,98.5000,98.3750,98.2350,98.1000,97.9625,97.8400,97.7250,97.6150,97.5000,97.4150,97.3300,97.2550,97.1925
26/03/2014,98.8800,98.7400,98.5950,98.4450,98.3100,98.1650,98.0200,97.8775,97.7500,97.6300,97.5150,97.3900,97.3000,97.2100,97.1300,97.0625
